id,d_same_conflict,d_same_topic,margin,score,family,replicate,map_seed,blend
e904759,0.742033280877,0.776832044534,0.0347987636574,1,gaussian,0,20260911,projection
e905292,0.737629366577,0.557800374911,-0.179828991666,0,gaussian,0,20260911,projection
e909061,0.668620961206,0.598310895726,-0.0703100654794,0,gaussian,0,20260911,projection
e918142,0.776479490187,0.665967105962,-0.110512384225,0,gaussian,0,20260911,projection
e920916,0.599152571426,0.746209845395,0.147057273969,1,gaussian,0,20260911,projection
e926843,0.487099805947,0.75967554775,0.272575741802,1,gaussian,0,20260911,projection
e935599,0.643324938242,0.568472343556,-0.0748525946853,0,gaussian,0,20260911,projection
e936853,0.77143149726,0.547274837451,-0.22415665981,0,gaussian,0,20260911,projection
e940305,0.72642808914,0.77930364942,0.0528755602806,1,gaussian,0,20260911,projection
e942370,0.584951350429,0.475275298053,-0.109676052376,0,gaussian,0,20260911,projection
e945953,0.55353671963,0.667774043181,0.114237323551,1,gaussian,0,20260911,projection
e948218,0.63877197182,0.762638682296,0.123866710477,1,gaussian,0,20260911,projection
e948707,0.832645642904,0.639089456486,-0.193556186418,0,gaussian,0,20260911,projection
e958112,0.867747657686,0.651836706957,-0.215910950729,0,gaussian,0,20260911,projection
e961947,0.474459571236,0.736608340774,0.262148769537,1,gaussian,0,20260911,projection
e970100,0.778825010319,0.686869287842,-0.0919557224772,0,gaussian,0,20260911,projection
e979356,0.608065471262,0.829948692974,0.221883221713,1,gaussian,0,20260911,projection
e979543,0.73609040204,0.669112949303,-0.0669774527364,0,gaussian,0,20260911,projection
e986961,0.634266537089,0.62575527815,-0.00851125893939,0,gaussian,0,20260911,projection
e987456,0.631186375963,0.502583751331,-0.128602624632,0,gaussian,0,20260911,projection
e989337,0.821319315868,0.659541173812,-0.161778142056,0,gaussian,0,20260911,projection
e989918,0.762505707512,0.519699278794,-0.242806428718,0,gaussian,0,20260911,projection
e990329,0.62419687888,0.602638848218,-0.0215580306617,0,gaussian,0,20260911,projection
e996895,0.511530000337,0.791027970323,0.279497969986,1,gaussian,0,20260911,projection
e104500,0.702695567426,0.750821251098,0.0481256836719,1,gaussian,0,20260911,hybrid50
e107194,0.691601684191,0.803850236024,0.112248551833,1,gaussian,0,20260911,hybrid50
e112381,0.703195128966,0.569272855625,-0.133922273341,0,gaussian,0,20260911,hybrid50
e115286,0.670355166119,0.511004290417,-0.159350875702,0,gaussian,0,20260911,hybrid50
e116018,0.815760969979,0.638012238166,-0.177748731813,0,gaussian,0,20260911,hybrid50
e117285,0.746881410522,0.591747230901,-0.15513417962,0,gaussian,0,20260911,hybrid50
e123276,0.653764384821,0.730059440276,0.0762950554556,1,gaussian,0,20260911,hybrid50
e123750,0.609422966952,0.523038822653,-0.0863841442991,0,gaussian,0,20260911,hybrid50
e126119,0.753276541147,0.586121927617,-0.16715461353,0,gaussian,0,20260911,hybrid50
e136130,0.701008298037,0.76322746619,0.0622191681534,1,gaussian,0,20260911,hybrid50
e138925,0.670913468771,0.750954582128,0.0800411133576,1,gaussian,0,20260911,hybrid50
e149232,0.624528654023,0.829796836016,0.205268181992,1,gaussian,0,20260911,hybrid50
e149636,0.785273937221,0.593974330347,-0.191299606874,0,gaussian,0,20260911,hybrid50
e158209,0.792211214604,0.600561836272,-0.191649378332,0,gaussian,0,20260911,hybrid50
e159584,0.625217251036,0.583016326991,-0.0422009240457,0,gaussian,0,20260911,hybrid50
e160554,0.640397701261,0.661202104505,0.0208044032433,1,gaussian,0,20260911,hybrid50
e161001,0.870650384208,0.479394712631,-0.391255671577,0,gaussian,0,20260911,hybrid50
e167029,0.70051767001,0.789008158045,0.0884904880348,1,gaussian,0,20260911,hybrid50
e167363,0.620505531013,0.722294742849,0.101789211836,1,gaussian,0,20260911,hybrid50
e168057,0.656912404004,0.698832081653,0.0419196776484,1,gaussian,0,20260911,hybrid50
